name,total_population,white_alone,black_alone,asian_alone,two_or_more_races,hispanic_latino,german,irish,english,mexican,indian,chinese,vietnamese,french,italian,korean,place_fips,year,city,county,county_fips,all_counties,latitude,longitude,coordinates,distance_from_dallas
"DISH town, Texas",259,251,0,6,0,37,0,0,0,0,0,0,0,0,0,0,20540,2015,DISH town,Denton,121,Denton,33.1286653,-97.3078724,"(+33.1286653, -097.3078724)",38.3
"DISH town, Texas",338,317,0,5,6,52,0,0,0,0,0,0,0,0,0,2,20540,2016,DISH town,Denton,121,Denton,33.1286653,-97.3078724,"(+33.1286653, -097.3078724)",38.3
"DISH town, Texas",418,397,0,0,9,44,0,0,0,0,0,0,0,0,0,3,20540,2017,DISH town,Denton,121,Denton,33.1286653,-97.3078724,"(+33.1286653, -097.3078724)",38.3
"DISH town, Texas",419,393,2,0,8,45,0,0,0,0,0,0,0,0,0,3,20540,2018,DISH town,Denton,121,Denton,33.1286653,-97.3078724,"(+33.1286653, -097.3078724)",38.3
"DISH town, Texas",426,404,1,0,8,43,0,0,0,0,0,0,0,0,0,2,20540,2019,DISH town,Denton,121,Denton,33.1286653,-97.3078724,"(+33.1286653, -097.3078724)",38.3
"DISH town, Texas",545,497,1,14,8,54,0,0,0,0,0,0,0,0,0,2,20540,2020,DISH town,Denton,121,Denton,33.1286653,-97.3078724,"(+33.1286653, -097.3078724)",38.3
"DISH town, Texas",483,427,2,15,3,59,0,0,0,0,0,0,0,0,0,0,20540,2021,DISH town,Denton,121,Denton,33.1286653,-97.3078724,"(+33.1286653, -097.3078724)",38.3
"DISH town, Texas",537,448,18,15,19,57,0,0,0,2,0,0,0,0,0,0,20540,2022,DISH town,Denton,121,Denton,33.1286653,-97.3078724,"(+33.1286653, -097.3078724)",38.3
"Double Oak town, Texas",3194,3003,81,4,96,176,0,6,0,0,0,0,0,6,0,0,21028,2009,Double Oak town,Denton,121,Denton,33.0624899,-97.1073584,"(+33.0624899, -097.1073584)",26.7
"Double Oak town, Texas",2814,2675,40,6,83,178,0,6,0,0,0,0,0,7,0,0,21028,2010,Double Oak town,Denton,121,Denton,33.0624899,-97.1073584,"(+33.0624899, -097.1073584)",26.7
"Double Oak town, Texas",2876,2698,38,21,81,223,0,5,0,0,0,0,0,7,0,0,21028,2011,Double Oak town,Denton,121,Denton,33.0624899,-97.1073584,"(+33.0624899, -097.1073584)",26.7
"Double Oak town, Texas",2894,2669,77,24,90,182,0,4,0,0,0,0,0,0,0,38,21028,2012,Double Oak town,Denton,121,Denton,33.0624899,-97.1073584,"(+33.0624899, -097.1073584)",26.7
"Double Oak town, Texas",2922,2715,48,36,88,173,0,4,14,0,0,0,0,0,0,0,21028,2013,Double Oak town,Denton,121,Denton,33.0624899,-97.1073584,"(+33.0624899, -097.1073584)",26.7
"Double Oak town, Texas",2951,2802,25,51,33,174,0,3,13,4,0,0,0,0,3,0,21028,2014,Double Oak town,Denton,121,Denton,33.0624899,-97.1073584,"(+33.0624899, -097.1073584)",26.7
"Double Oak town, Texas",3013,2808,52,51,59,189,0,4,19,4,0,0,0,0,3,0,21028,2015,Double Oak town,Denton,121,Denton,33.0624899,-97.1073584,"(+33.0624899, -097.1073584)",26.7
"Double Oak town, Texas",3028,2831,72,42,63,166,0,0,19,5,0,0,0,0,5,0,21028,2016,Double Oak town,Denton,121,Denton,33.0624899,-97.1073584,"(+33.0624899, -097.1073584)",26.7
"Double Oak town, Texas",3053,2851,84,38,74,171,0,0,22,6,0,0,0,0,4,0,21028,2017,Double Oak town,Denton,121,Denton,33.0624899,-97.1073584,"(+33.0624899, -097.1073584)",26.7
"Double Oak town, Texas",3065,2812,82,54,77,219,0,0,5,8,0,0,0,0,13,0,21028,2018,Double Oak town,Denton,121,Denton,33.0624899,-97.1073584,"(+33.0624899, -097.1073584)",26.7
"Double Oak town, Texas",3066,2733,90,66,133,268,0,0,10,0,0,0,0,0,6,0,21028,2019,Double Oak town,Denton,121,Denton,33.0624899,-97.1073584,"(+33.0624899, -097.1073584)",26.7
"Double Oak town, Texas",3099,2715,97,86,157,277,0,0,6,0,0,0,0,0,5,0,21028,2020,Double Oak town,Denton,121,Denton,33.0624899,-97.1073584,"(+33.0624899, -097.1073584)",26.7
"Double Oak town, Texas",3020,2676,79,68,159,253,0,6,6,0,0,0,0,0,6,0,21028,2021,Double Oak town,Denton,121,Denton,33.0624899,-97.1073584,"(+33.0624899, -097.1073584)",26.7
"Double Oak town, Texas",3039,2643,84,59,217,240,0,6,6,0,0,0,0,0,8,0,21028,2022,Double Oak town,Denton,121,Denton,33.0624899,-97.1073584,"(+33.0624899, -097.1073584)",26.7
"Draper town, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21310,2020,Draper town,Denton,121,Denton,32.7767,-96.797,"(32.7767, -96.797)",0.0
"Draper town, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21310,2021,Draper town,Denton,121,Denton,32.7767,-96.797,"(32.7767, -96.797)",0.0
"Draper town, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21310,2022,Draper town,Denton,121,Denton,32.7767,-96.797,"(32.7767, -96.797)",0.0
"Hackberry town, Texas",383,274,11,0,19,219,0,0,0,6,0,0,0,0,0,0,31715,2009,Hackberry town,Denton,121,Denton,33.1497481,-96.9183134,"(+33.1497481, -096.9183134)",26.7
"Hackberry town, Texas",419,329,23,0,13,264,0,0,0,7,0,0,0,0,0,0,31715,2010,Hackberry town,Denton,121,Denton,33.1497481,-96.9183134,"(+33.1497481, -096.9183134)",26.7
"Hackberry town, Texas",475,363,32,0,19,262,0,0,0,6,0,0,0,0,0,0,31715,2011,Hackberry town,Denton,121,Denton,33.1497481,-96.9183134,"(+33.1497481, -096.9183134)",26.7
"Hackberry town, Texas",554,439,30,0,14,238,0,0,0,5,0,0,0,0,0,0,31715,2012,Hackberry town,Denton,121,Denton,33.1497481,-96.9183134,"(+33.1497481, -096.9183134)",26.7
"Hackberry town, Texas",1370,736,100,107,19,768,0,0,0,0,0,0,0,0,0,0,31715,2014,Hackberry town,Denton,121,Denton,33.1497481,-96.9183134,"(+33.1497481, -096.9183134)",26.7
"Hackberry town, Texas",1530,831,147,31,64,950,0,0,0,0,0,0,0,0,0,0,31715,2015,Hackberry town,Denton,121,Denton,33.1497481,-96.9183134,"(+33.1497481, -096.9183134)",26.7
"Hackberry town, Texas",2022,1082,347,35,74,1095,0,0,0,5,0,0,0,0,0,0,31715,2016,Hackberry town,Denton,121,Denton,33.1497481,-96.9183134,"(+33.1497481, -096.9183134)",26.7
"Hackberry town, Texas",2246,1179,399,67,27,1210,0,0,0,5,0,0,0,0,0,0,31715,2017,Hackberry town,Denton,121,Denton,33.1497481,-96.9183134,"(+33.1497481, -096.9183134)",26.7
"Hackberry town, Texas",1805,1053,92,283,34,722,0,0,0,6,0,0,0,0,0,0,31715,2018,Hackberry town,Denton,121,Denton,33.1497481,-96.9183134,"(+33.1497481, -096.9183134)",26.7
"Hackberry town, Texas",1863,1242,114,294,42,617,0,3,0,6,0,0,0,0,0,0,31715,2019,Hackberry town,Denton,121,Denton,33.1497481,-96.9183134,"(+33.1497481, -096.9183134)",26.7
"Hackberry town, Texas",2426,1581,311,310,56,784,0,9,0,4,0,0,0,0,0,0,31715,2020,Hackberry town,Denton,121,Denton,33.1497481,-96.9183134,"(+33.1497481, -096.9183134)",26.7
"Hackberry town, Texas",2720,1510,698,247,124,613,0,8,0,0,0,6,0,0,2,184,31715,2021,Hackberry town,Denton,121,Denton,33.1497481,-96.9183134,"(+33.1497481, -096.9183134)",26.7
"Hackberry town, Texas",2862,1695,473,352,271,650,0,10,0,0,0,22,0,13,2,39,31715,2022,Hackberry town,Denton,121,Denton,33.1497481,-96.9183134,"(+33.1497481, -096.9183134)",26.7
"Hickory Creek town, Texas",3532,3113,36,158,151,330,18,0,0,6,0,0,0,0,0,0,33476,2009,Hickory Creek town,Denton,121,Denton,33.110852,-97.034729,"(+33.1108520, -097.0347290)",26.9
"Hickory Creek town, Texas",3065,2691,11,52,171,353,0,0,0,5,0,0,0,0,0,0,33476,2010,Hickory Creek town,Denton,121,Denton,33.110852,-97.034729,"(+33.1108520, -097.0347290)",26.9
"Hickory Creek town, Texas",3269,2866,75,54,147,315,4,0,4,5,0,0,0,0,0,0,33476,2012,Hickory Creek town,Denton,121,Denton,33.110852,-97.034729,"(+33.1108520, -097.0347290)",26.9
"Hickory Creek town, Texas",3439,3071,102,64,171,330,5,0,10,7,0,0,0,0,0,0,33476,2013,Hickory Creek town,Denton,121,Denton,33.110852,-97.034729,"(+33.1108520, -097.0347290)",26.9
"Hickory Creek town, Texas",3605,3174,68,82,267,450,5,0,14,8,0,0,0,0,0,0,33476,2014,Hickory Creek town,Denton,121,Denton,33.110852,-97.034729,"(+33.1108520, -097.0347290)",26.9
"Hickory Creek town, Texas",3774,3366,53,100,235,418,7,0,18,9,0,0,0,12,0,0,33476,2015,Hickory Creek town,Denton,121,Denton,33.110852,-97.034729,"(+33.1108520, -097.0347290)",26.9
"Hickory Creek town, Texas",4326,3879,56,273,97,213,0,0,7,0,0,0,0,15,0,0,33476,2017,Hickory Creek town,Denton,121,Denton,33.110852,-97.034729,"(+33.1108520, -097.0347290)",26.9
"Hickory Creek town, Texas",4442,3694,128,294,305,426,0,0,0,0,0,0,0,14,0,0,33476,2018,Hickory Creek town,Denton,121,Denton,33.110852,-97.034729,"(+33.1108520, -097.0347290)",26.9
"Hickory Creek town, Texas",4574,3834,170,322,233,337,0,0,0,0,0,0,0,19,0,0,33476,2019,Hickory Creek town,Denton,121,Denton,33.110852,-97.034729,"(+33.1108520, -097.0347290)",26.9
"Hickory Creek town, Texas",4669,3644,241,437,237,403,0,0,0,0,0,0,0,0,0,0,33476,2021,Hickory Creek town,Denton,121,Denton,33.110852,-97.034729,"(+33.1108520, -097.0347290)",26.9
"Hickory Creek town, Texas",4906,3745,207,295,564,731,0,0,18,0,0,0,0,0,103,0,33476,2022,Hickory Creek town,Denton,121,Denton,33.110852,-97.034729,"(+33.1108520, -097.0347290)",26.9
"Highland Village city, Texas",16231,15105,92,551,306,891,0,0,6,54,0,0,0,0,25,28,33848,2009,Highland Village city,Denton,121,Denton,33.0897488,-97.0615042,"(+33.0897488, -097.0615042)",26.5
"Highland Village city, Texas",14702,13764,119,413,274,1004,0,0,51,45,0,0,0,0,30,19,33848,2010,Highland Village city,Denton,121,Denton,33.0897488,-97.0615042,"(+33.0897488, -097.0615042)",26.5
"Highland Village city, Texas",14969,13964,156,315,320,1014,0,0,28,34,0,0,0,0,0,16,33848,2011,Highland Village city,Denton,121,Denton,33.0897488,-97.0615042,"(+33.0897488, -097.0615042)",26.5
"Highland Village city, Texas",15144,14051,270,456,271,770,0,0,142,21,0,0,0,0,13,18,33848,2012,Highland Village city,Denton,121,Denton,33.0897488,-97.0615042,"(+33.0897488, -097.0615042)",26.5
"Highland Village city, Texas",15364,14130,308,438,347,849,0,0,104,0,0,0,0,0,8,43,33848,2013,Highland Village city,Denton,121,Denton,33.0897488,-97.0615042,"(+33.0897488, -097.0615042)",26.5
"Highland Village city, Texas",15589,14561,333,256,330,992,0,0,100,0,0,0,0,0,19,0,33848,2014,Highland Village city,Denton,121,Denton,33.0897488,-97.0615042,"(+33.0897488, -097.0615042)",26.5
"Highland Village city, Texas",15793,14363,542,429,220,1101,0,0,65,0,0,0,0,0,54,127,33848,2015,Highland Village city,Denton,121,Denton,33.0897488,-97.0615042,"(+33.0897488, -097.0615042)",26.5
"Highland Village city, Texas",16020,14652,448,449,261,1128,0,0,92,6,0,0,0,0,50,116,33848,2016,Highland Village city,Denton,121,Denton,33.0897488,-97.0615042,"(+33.0897488, -097.0615042)",26.5
"Highland Village city, Texas",16168,14633,288,596,347,1167,0,0,8,18,0,0,0,0,43,61,33848,2017,Highland Village city,Denton,121,Denton,33.0897488,-97.0615042,"(+33.0897488, -097.0615042)",26.5
"Highland Village city, Texas",16342,14292,593,783,342,1410,0,0,22,28,0,0,0,0,42,67,33848,2018,Highland Village city,Denton,121,Denton,33.0897488,-97.0615042,"(+33.0897488, -097.0615042)",26.5
"Highland Village city, Texas",16519,14684,561,529,385,1592,0,0,20,29,0,0,0,0,24,82,33848,2019,Highland Village city,Denton,121,Denton,33.0897488,-97.0615042,"(+33.0897488, -097.0615042)",26.5
"Highland Village city, Texas",16701,14865,635,471,475,1239,0,0,20,321,0,0,0,0,0,36,33848,2020,Highland Village city,Denton,121,Denton,33.0897488,-97.0615042,"(+33.0897488, -097.0615042)",26.5
"Highland Village city, Texas",15769,13614,592,603,735,1557,0,0,21,264,0,0,0,0,0,38,33848,2021,Highland Village city,Denton,121,Denton,33.0897488,-97.0615042,"(+33.0897488, -097.0615042)",26.5
"Highland Village city, Texas",15883,13682,601,471,941,1561,0,0,44,257,0,0,0,0,12,38,33848,2022,Highland Village city,Denton,121,Denton,33.0897488,-97.0615042,"(+33.0897488, -097.0615042)",26.5
"Justin city, Texas",3289,3064,104,12,63,229,0,45,3,9,0,0,0,0,0,0,38332,2009,Justin city,Denton,121,Denton,33.0818374,-97.314234,"(+33.0818374, -097.3142340)",36.6
"Justin city, Texas",3031,2837,76,21,66,262,0,28,2,9,0,0,0,0,0,0,38332,2010,Justin city,Denton,121,Denton,33.0818374,-97.314234,"(+33.0818374, -097.3142340)",36.6
"Justin city, Texas",3148,3008,0,20,86,329,0,37,2,9,0,0,0,0,0,0,38332,2011,Justin city,Denton,121,Denton,33.0818374,-97.314234,"(+33.0818374, -097.3142340)",36.6
"Justin city, Texas",3224,3083,0,13,82,338,0,55,0,0,0,0,0,0,0,0,38332,2012,Justin city,Denton,121,Denton,33.0818374,-97.314234,"(+33.0818374, -097.3142340)",36.6
"Justin city, Texas",3281,3145,6,12,63,336,0,0,0,0,0,0,0,0,0,0,38332,2013,Justin city,Denton,121,Denton,33.0818374,-97.314234,"(+33.0818374, -097.3142340)",36.6
"Justin city, Texas",3314,3149,11,13,60,302,0,0,0,9,0,0,0,0,0,0,38332,2014,Justin city,Denton,121,Denton,33.0818374,-97.314234,"(+33.0818374, -097.3142340)",36.6
"Justin city, Texas",3351,3174,29,23,93,321,0,0,0,11,0,0,0,0,0,0,38332,2015,Justin city,Denton,121,Denton,33.0818374,-97.314234,"(+33.0818374, -097.3142340)",36.6
"Justin city, Texas",3422,3252,40,23,68,263,0,0,4,29,0,0,0,0,0,0,38332,2016,Justin city,Denton,121,Denton,33.0818374,-97.314234,"(+33.0818374, -097.3142340)",36.6
"Justin city, Texas",3529,3329,40,25,93,279,0,0,4,30,0,0,0,0,0,0,38332,2017,Justin city,Denton,121,Denton,33.0818374,-97.314234,"(+33.0818374, -097.3142340)",36.6
"Justin city, Texas",3660,3432,33,10,143,169,0,0,5,34,0,0,0,0,0,0,38332,2018,Justin city,Denton,121,Denton,33.0818374,-97.314234,"(+33.0818374, -097.3142340)",36.6
"Justin city, Texas",3859,3665,20,18,131,316,0,0,6,27,0,0,0,0,0,0,38332,2019,Justin city,Denton,121,Denton,33.0818374,-97.314234,"(+33.0818374, -097.3142340)",36.6
"Justin city, Texas",4125,3506,25,44,529,771,0,0,6,37,0,0,0,0,0,0,38332,2020,Justin city,Denton,121,Denton,33.0818374,-97.314234,"(+33.0818374, -097.3142340)",36.6
"Justin city, Texas",4441,3227,594,42,575,602,0,0,87,0,0,0,0,0,0,0,38332,2021,Justin city,Denton,121,Denton,33.0818374,-97.314234,"(+33.0818374, -097.3142340)",36.6
"Justin city, Texas",4731,3408,342,35,826,795,0,0,71,0,0,0,0,0,0,0,38332,2022,Justin city,Denton,121,Denton,33.0818374,-97.314234,"(+33.0818374, -097.3142340)",36.6
"Krugerville city, Texas",1332,1314,0,0,11,68,0,0,0,0,0,0,0,0,0,0,39916,2009,Krugerville city,Denton,121,Denton,33.2775468,-96.9897863,"(+33.2775468, -096.9897863)",36.3
"Krugerville city, Texas",1718,1696,0,0,15,164,0,0,0,0,0,0,0,0,0,0,39916,2010,Krugerville city,Denton,121,Denton,33.2775468,-96.9897863,"(+33.2775468, -096.9897863)",36.3
"Krugerville city, Texas",1597,1564,2,0,24,184,0,0,0,2,0,0,0,0,0,0,39916,2011,Krugerville city,Denton,121,Denton,33.2775468,-96.9897863,"(+33.2775468, -096.9897863)",36.3
"Krugerville city, Texas",1517,1488,2,0,16,174,0,0,0,2,0,0,0,0,0,0,39916,2012,Krugerville city,Denton,121,Denton,33.2775468,-96.9897863,"(+33.2775468, -096.9897863)",36.3
"Krugerville city, Texas",1589,1539,4,0,23,178,0,0,0,3,0,0,0,0,0,0,39916,2013,Krugerville city,Denton,121,Denton,33.2775468,-96.9897863,"(+33.2775468, -096.9897863)",36.3
"Krugerville city, Texas",1603,1549,8,0,22,146,0,0,0,2,0,0,0,0,0,0,39916,2014,Krugerville city,Denton,121,Denton,33.2775468,-96.9897863,"(+33.2775468, -096.9897863)",36.3
"Krugerville city, Texas",1555,1489,6,0,32,87,0,0,0,3,0,0,0,0,0,0,39916,2015,Krugerville city,Denton,121,Denton,33.2775468,-96.9897863,"(+33.2775468, -096.9897863)",36.3
"Krugerville city, Texas",1622,1561,3,7,24,96,0,0,0,0,0,0,0,0,0,0,39916,2016,Krugerville city,Denton,121,Denton,33.2775468,-96.9897863,"(+33.2775468, -096.9897863)",36.3
"Krugerville city, Texas",1710,1643,3,11,29,76,0,0,0,0,0,0,0,0,0,0,39916,2017,Krugerville city,Denton,121,Denton,33.2775468,-96.9897863,"(+33.2775468, -096.9897863)",36.3
"Krugerville city, Texas",1600,1537,0,13,32,72,0,0,0,0,0,0,0,0,0,0,39916,2018,Krugerville city,Denton,121,Denton,33.2775468,-96.9897863,"(+33.2775468, -096.9897863)",36.3
"Krugerville city, Texas",1699,1494,141,12,32,83,0,0,0,0,0,0,0,0,0,0,39916,2019,Krugerville city,Denton,121,Denton,33.2775468,-96.9897863,"(+33.2775468, -096.9897863)",36.3
"Krugerville city, Texas",1447,1398,4,11,24,40,0,0,0,0,0,0,0,0,0,0,39916,2020,Krugerville city,Denton,121,Denton,33.2775468,-96.9897863,"(+33.2775468, -096.9897863)",36.3
"Krugerville city, Texas",1792,1558,7,51,162,184,0,0,0,0,0,0,0,0,0,0,39916,2021,Krugerville city,Denton,121,Denton,33.2775468,-96.9897863,"(+33.2775468, -096.9897863)",36.3
"Krugerville city, Texas",2024,1729,6,90,174,199,0,0,0,3,0,0,0,0,0,0,39916,2022,Krugerville city,Denton,121,Denton,33.2775468,-96.9897863,"(+33.2775468, -096.9897863)",36.3
"Krum city, Texas",3968,3589,11,23,89,682,0,0,0,0,0,0,0,0,0,0,39928,2009,Krum city,Denton,121,Denton,33.2650331,-97.2249386,"(+33.2650331, -097.2249386)",41.8
"Krum city, Texas",3817,3505,7,16,104,770,0,0,0,0,0,0,0,0,0,0,39928,2010,Krum city,Denton,121,Denton,33.2650331,-97.2249386,"(+33.2650331, -097.2249386)",41.8
"Krum city, Texas",4002,3790,11,14,51,637,0,0,0,0,0,0,0,0,0,0,39928,2011,Krum city,Denton,121,Denton,33.2650331,-97.2249386,"(+33.2650331, -097.2249386)",41.8
"Krum city, Texas",4185,4034,28,12,62,837,0,0,0,0,0,0,0,0,0,0,39928,2012,Krum city,Denton,121,Denton,33.2650331,-97.2249386,"(+33.2650331, -097.2249386)",41.8
"Krum city, Texas",4340,4146,40,7,90,760,0,0,0,0,0,0,0,0,0,0,39928,2013,Krum city,Denton,121,Denton,33.2650331,-97.2249386,"(+33.2650331, -097.2249386)",41.8
"Krum city, Texas",4508,4132,40,11,246,759,0,0,0,0,0,0,0,0,0,0,39928,2014,Krum city,Denton,121,Denton,33.2650331,-97.2249386,"(+33.2650331, -097.2249386)",41.8
"Krum city, Texas",4625,4224,50,13,218,861,0,0,0,0,0,0,0,0,0,0,39928,2015,Krum city,Denton,121,Denton,33.2650331,-97.2249386,"(+33.2650331, -097.2249386)",41.8
"Krum city, Texas",4771,4422,55,14,190,1066,0,0,0,0,0,0,0,0,0,0,39928,2016,Krum city,Denton,121,Denton,33.2650331,-97.2249386,"(+33.2650331, -097.2249386)",41.8
"Krum city, Texas",4896,4447,18,28,294,1118,0,0,0,0,0,0,0,0,0,0,39928,2017,Krum city,Denton,121,Denton,33.2650331,-97.2249386,"(+33.2650331, -097.2249386)",41.8
"Krum city, Texas",4973,4464,73,44,326,1025,0,0,0,21,0,0,0,0,0,0,39928,2018,Krum city,Denton,121,Denton,33.2650331,-97.2249386,"(+33.2650331, -097.2249386)",41.8
"Krum city, Texas",5014,4537,103,55,243,837,0,0,0,16,0,0,0,0,0,0,39928,2019,Krum city,Denton,121,Denton,33.2650331,-97.2249386,"(+33.2650331, -097.2249386)",41.8
"Krum city, Texas",5088,4491,197,88,246,720,0,0,0,14,0,0,0,0,0,0,39928,2020,Krum city,Denton,121,Denton,33.2650331,-97.2249386,"(+33.2650331, -097.2249386)",41.8
"Krum city, Texas",5423,4699,227,98,336,649,0,0,0,24,0,0,0,0,0,0,39928,2021,Krum city,Denton,121,Denton,33.2650331,-97.2249386,"(+33.2650331, -097.2249386)",41.8
"Krum city, Texas",5627,4853,204,81,421,266,0,0,0,20,0,0,0,0,0,0,39928,2022,Krum city,Denton,121,Denton,33.2650331,-97.2249386,"(+33.2650331, -097.2249386)",41.8
"Lake Dallas city, Texas",7612,6136,220,158,744,1091,0,0,0,89,27,0,0,0,0,14,40516,2009,Lake Dallas city,Denton,121,Denton,33.127781,-97.0227863,"(+33.1277810, -097.0227863)",27.5
"Lake Dallas city, Texas",7000,5644,123,135,715,1494,0,0,0,86,23,0,0,0,0,14,40516,2010,Lake Dallas city,Denton,121,Denton,33.127781,-97.0227863,"(+33.1277810, -097.0227863)",27.5
"Lake Dallas city, Texas",7108,6072,231,57,455,1332,0,0,0,99,19,0,0,0,0,19,40516,2011,Lake Dallas city,Denton,121,Denton,33.127781,-97.0227863,"(+33.1277810, -097.0227863)",27.5
"Lake Dallas city, Texas",7159,6151,108,140,414,1332,0,0,0,0,0,0,0,0,0,18,40516,2012,Lake Dallas city,Denton,121,Denton,33.127781,-97.0227863,"(+33.1277810, -097.0227863)",27.5
"Lake Dallas city, Texas",7205,6511,134,110,350,1300,0,0,0,0,0,0,0,0,0,0,40516,2013,Lake Dallas city,Denton,121,Denton,33.127781,-97.0227863,"(+33.1277810, -097.0227863)",27.5
"Lake Dallas city, Texas",7306,6856,211,77,105,1382,0,0,0,25,0,0,0,0,0,0,40516,2014,Lake Dallas city,Denton,121,Denton,33.127781,-97.0227863,"(+33.1277810, -097.0227863)",27.5
"Lake Dallas city, Texas",7465,6848,379,101,85,1021,0,0,0,26,0,0,0,0,0,0,40516,2015,Lake Dallas city,Denton,121,Denton,33.127781,-97.0227863,"(+33.1277810, -097.0227863)",27.5
"Lake Dallas city, Texas",7575,6892,210,129,282,1630,0,0,0,33,0,0,0,0,16,0,40516,2016,Lake Dallas city,Denton,121,Denton,33.127781,-97.0227863,"(+33.1277810, -097.0227863)",27.5
"Lake Dallas city, Texas",7716,7095,245,120,221,1810,0,0,0,36,0,0,0,0,17,0,40516,2017,Lake Dallas city,Denton,121,Denton,33.127781,-97.0227863,"(+33.1277810, -097.0227863)",27.5
"Lake Dallas city, Texas",7832,7068,303,112,269,1957,0,0,0,61,0,0,0,0,18,0,40516,2018,Lake Dallas city,Denton,121,Denton,33.127781,-97.0227863,"(+33.1277810, -097.0227863)",27.5
"Lake Dallas city, Texas",8016,7207,367,109,267,2433,0,0,0,17,0,0,0,0,17,0,40516,2019,Lake Dallas city,Denton,121,Denton,33.127781,-97.0227863,"(+33.1277810, -097.0227863)",27.5
"Lake Dallas city, Texas",8004,6881,229,90,725,2961,0,0,136,60,0,0,0,0,13,0,40516,2020,Lake Dallas city,Denton,121,Denton,33.127781,-97.0227863,"(+33.1277810, -097.0227863)",27.5
"Lake Dallas city, Texas",7594,6739,257,66,459,2696,0,0,131,54,0,0,0,0,0,0,40516,2021,Lake Dallas city,Denton,121,Denton,33.127781,-97.0227863,"(+33.1277810, -097.0227863)",27.5
"Lake Dallas city, Texas",7682,6685,243,0,614,2724,0,0,137,58,0,0,0,0,0,0,40516,2022,Lake Dallas city,Denton,121,Denton,33.127781,-97.0227863,"(+33.1277810, -097.0227863)",27.5
"Lakewood Village city, Texas",296,268,7,11,0,34,0,0,0,0,0,0,0,0,0,0,41050,2009,Lakewood Village city,Denton,121,Denton,33.1360695,-96.9765416,"(+33.1360695, -096.9765416)",26.9
"Lakewood Village city, Texas",470,412,3,18,24,48,0,0,0,0,0,0,0,0,2,0,41050,2010,Lakewood Village city,Denton,121,Denton,33.1360695,-96.9765416,"(+33.1360695, -096.9765416)",26.9
"Lakewood Village city, Texas",560,470,18,23,47,55,0,0,0,0,0,0,0,0,3,0,41050,2011,Lakewood Village city,Denton,121,Denton,33.1360695,-96.9765416,"(+33.1360695, -096.9765416)",26.9
"Lakewood Village city, Texas",521,449,4,17,48,60,0,0,0,0,0,0,0,0,3,0,41050,2012,Lakewood Village city,Denton,121,Denton,33.1360695,-96.9765416,"(+33.1360695, -096.9765416)",26.9
"Lakewood Village city, Texas",727,622,4,11,85,190,0,0,0,0,0,0,0,0,3,0,41050,2013,Lakewood Village city,Denton,121,Denton,33.1360695,-96.9765416,"(+33.1360695, -096.9765416)",26.9
"Lakewood Village city, Texas",612,555,3,10,44,88,0,0,0,0,0,0,0,0,3,0,41050,2014,Lakewood Village city,Denton,121,Denton,33.1360695,-96.9765416,"(+33.1360695, -096.9765416)",26.9
"Lakewood Village city, Texas",584,561,0,10,13,71,0,0,0,0,0,0,0,0,0,0,41050,2015,Lakewood Village city,Denton,121,Denton,33.1360695,-96.9765416,"(+33.1360695, -096.9765416)",26.9
"Lakewood Village city, Texas",547,545,0,2,0,35,0,0,0,0,0,0,0,0,0,0,41050,2016,Lakewood Village city,Denton,121,Denton,33.1360695,-96.9765416,"(+33.1360695, -096.9765416)",26.9
"Lakewood Village city, Texas",555,547,0,4,4,40,0,0,0,0,0,0,0,0,0,0,41050,2017,Lakewood Village city,Denton,121,Denton,33.1360695,-96.9765416,"(+33.1360695, -096.9765416)",26.9
"Lakewood Village city, Texas",479,464,0,5,8,6,0,0,0,0,0,0,0,0,0,0,41050,2018,Lakewood Village city,Denton,121,Denton,33.1360695,-96.9765416,"(+33.1360695, -096.9765416)",26.9
"Lakewood Village city, Texas",562,547,0,5,9,25,0,0,0,0,0,0,0,0,0,0,41050,2019,Lakewood Village city,Denton,121,Denton,33.1360695,-96.9765416,"(+33.1360695, -096.9765416)",26.9
